iteration,trainRMSE
8940,"[2540.63239552924, 2234.4637411208632, 2069.541317129669, 2090.5066731795255, 2165.220831496072, 2131.6760766237935, 2114.406244774584, 2397.023691470503, 2188.9469856570026, 2379.343030585317]"
8950,"[2538.8048811560857, 2230.3243316313483, 2069.2188727977896, 2043.1903587048814, 2084.100777170112, 2182.8273117399126, 2240.249069583497, 2332.622209182095, 2246.539105264839, 2413.336476259872]"
8960,"[2570.276069282523, 2240.6561859721505, 1976.4698566302977, 2206.3329437440484, 2148.8966729908702, 2142.2437749918045, 2223.330611738491, 2338.328804873968, 2576.3869808921927, 2659.028573080307]"
8970,"[2536.8664674230795, 2231.194280270778, 2149.1646615925915, 2139.1647411362515, 2157.98851413418, 2365.440403278959, 2231.940245164094, 2365.3556607585056, 2242.9687952047752, 2477.1637036480543]"
8980,"[2560.8351026798364, 2244.888435810024, 2270.8668857849098, 2322.0834655603953, 2405.788425828392, 2480.732000019642, 2392.9899954156067, 2521.024158946241, 2468.7709842932745, 2520.380395551633]"
8990,"[2545.461134515082, 2213.3001916825847, 1973.125530525196, 2243.422467135347, 2342.9726291166553, 2371.095152026281, 2330.0248140275135, 2328.9356035497694, 2294.5676168789005, 2516.6883845012485]"
9000,"[2534.6692397916345, 2233.27176738146, 2019.542634704699, 2188.539528280353, 2389.047265664962, 2576.1221144891333, 2429.6226574120647, 2499.9527686299157, 2302.888236040208, 2591.8551333028313]"
9010,"[2550.724221217395, 2170.03573472918, 1883.6510918792535, 2133.9954756950983, 2125.0171532718573, 2289.169822601849, 2389.985119037032, 2466.6040789798767, 2401.0589532175945, 2457.206829858289]"
9020,"[2541.232772665245, 2183.2498643546974, 2149.689244295626, 2140.971787548125, 2279.338172345372, 2317.4332209294057, 2324.1081361060124, 2535.2516384467135, 2396.9154442675954, 2442.4782840528437]"
9030,"[2510.9905213583993, 2212.8248828065953, 2009.9537074480204, 2072.034028385137, 2301.363015919645, 2346.2452095292, 2338.2423728358644, 2534.4942342253676, 2315.789455041148, 2565.3819151798734]"
9040,"[2530.026210249082, 2205.13422187274, 2084.259218955412, 2182.655746035724, 2351.80570400963, 2196.840115521977, 2397.83551525652, 2504.5877863131122, 2372.7788887732877, 2706.7002030427957]"
9050,"[2541.291556766058, 2302.6616172631025, 2091.5195077286976, 2114.7710743620137, 2272.0870610597162, 2241.1350647874506, 2553.0408489252145, 2456.0985218831074, 2400.691071494947, 2573.281013099785]"
9060,"[2510.380495095114, 2265.4754328521653, 2035.444973951135, 2167.9058573609336, 2069.7198073838613, 2132.2517534857298, 2458.0653524041427, 2575.8384427580404, 2355.420846474964, 2475.360819202595]"
9070,"[2532.9946854999976, 2217.6263309011238, 2013.0408735206454, 2171.567439324186, 2014.420177354274, 2077.8918455227476, 2319.6932863908282, 2526.958918503339, 2416.356431833997, 2547.3299013589726]"
9080,"[2542.0931555335233, 2172.3596758264307, 1929.256276538117, 2082.3985186829973, 2057.272122104205, 2059.672792760691, 2402.2801467535146, 2482.3232029769447, 2239.8786355480806, 2476.6694252217158]"
9090,"[2524.291313307665, 2186.0720431723867, 1825.6528903723429, 2021.4533512277883, 2050.9325956318967, 1940.9047665661603, 2314.938600505714, 2393.1578078502607, 2184.4140471751143, 2217.9257830682664]"
9100,"[2530.5699748610614, 2206.2918340566207, 1955.4941529039372, 2004.2361473785668, 2035.9770588748418, 2203.3271771169548, 2341.9449152894995, 2322.6198447132874, 2187.2540076805262, 2535.484248116238]"
9110,"[2531.8717638393978, 2272.24653610012, 2088.977841067928, 1960.0673629048024, 2094.397754210903, 2112.76005002942, 2467.3809500476423, 2428.4641570172844, 2206.697941828408, 2285.580454588892]"
9120,"[2570.724286302331, 2211.1196124725902, 2042.8540165655918, 2121.9249906946857, 2072.7457855012776, 2129.1863868621153, 2332.254496226225, 2429.7384579238374, 2176.236704008826, 2366.4316836587273]"
9130,"[2553.6795361747454, 2199.0099719185864, 1992.3325416138082, 2018.0065405127061, 2080.4937862206116, 2278.297348752201, 2540.968171230787, 2623.4639994199915, 2360.9318782357527, 2413.572631464674]"
9140,"[2533.699913956968, 2237.707459651084, 1994.0680108005715, 2024.430889037609, 2015.625923602066, 2020.031919349721, 2254.8019574216573, 2364.4282837469304, 2121.696764220072, 2385.154669568276]"
9150,"[2533.571460489041, 2211.8028706732375, 2036.2972810077868, 2067.4726139344066, 2166.022929379732, 2516.366738920229, 2396.75294734214, 2711.8263205488443, 2540.243189536661, 2610.0423995330434]"
9160,"[2563.1883905688933, 2292.6485354134365, 2309.3821207944347, 2348.6040716993766, 2229.2646272078205, 2523.448215450192, 2547.57392300936, 2572.563448800206, 2579.4617711422193, 2631.5845372835124]"
9170,"[2541.431378160176, 2206.6567067865026, 2100.0202109180673, 2093.6872238755827, 2125.6170235389245, 2230.2267425961127, 2416.492183908904, 2416.0989990247995, 2410.196906247903, 2554.1236938914108]"
9180,"[2552.6889423320445, 2230.0379654483195, 2011.6306626384976, 2171.6516983772326, 2064.2980500048548, 2292.111840198557, 2275.494155218425, 2436.6909934675477, 2432.6214738994645, 2480.1468277059707]"
9190,"[2524.5177768637336, 2185.320322634946, 1911.9171361367883, 2123.4356965887987, 2124.3795118365138, 2232.6806880878617, 2134.1382164178235, 2395.8000341205293, 2404.1328188082853, 2536.9500151098123]"
9200,"[2518.9884551637306, 2235.4443093361238, 1910.959508463651, 2128.6971673744424, 2194.0839477046275, 2179.452938736819, 2145.493473564793, 2456.3164389161293, 2276.6353134616256, 2366.4719909077235]"
9210,"[2519.9743886849046, 2278.4626599478624, 2072.3536686856664, 2280.530240723723, 2201.2436151441602, 2127.13170672331, 2200.3647405596384, 2437.2513552976216, 2275.606530183241, 2322.1416434386247]"
9220,"[2523.5117109959424, 2207.994816069799, 2051.544171606239, 2142.0959106263585, 2311.7940727705354, 2413.940060143719, 2337.7567274808403, 2322.2438969220216, 2218.0005075236213, 2250.1907542144104]"
9230,"[2490.6731115019224, 2244.3110581678766, 2146.216419988263, 2134.4987970594434, 2122.229638088715, 2105.233084411083, 2120.5713497364363, 2415.5955040151566, 2229.686632612932, 2411.520813966871]"
9240,"[2496.7752165712363, 2186.2101174625445, 1938.9245150743293, 2077.823452168158, 2148.7711390160143, 2098.639775901428, 2063.5050987784653, 2307.3581054786623, 2347.0289375461894, 2312.8607380723615]"
9250,"[2509.288890032972, 2134.1931039395763, 1831.052057270981, 2005.9325329743624, 2071.006086818071, 2083.9501545523017, 2087.09468956926, 2285.006578873333, 2424.991571420059, 2314.838139820478]"
9260,"[2505.000922707024, 2151.487038462893, 1822.9544120804592, 1936.2051039296828, 2081.8941174544907, 2082.3845343595294, 1995.824071746109, 2168.111487562355, 2350.1104530688635, 2269.0416590168566]"
9270,"[2519.4596829222683, 2152.445151522875, 1794.7260035912493, 1919.7697418858988, 2097.514526326936, 2062.480161655241, 2020.8372133416683, 2202.7705448515962, 2313.27839227517, 2360.9164644496886]"
9280,"[2535.829910535496, 2145.617902173057, 1838.6270867570206, 2051.540357006488, 2120.6408604221606, 2045.8676199979338, 2063.82677162948, 2397.0669723020505, 2524.7894620969373, 2453.1919723686215]"
9290,"[2538.8939038233566, 2222.601927328635, 1841.831570548972, 1877.4874110830021, 2113.641864521646, 2012.3088069756468, 1978.475202900506, 2071.7306025367857, 2341.764132077249, 2495.708351443406]"
9300,"[2532.5731044553736, 2166.8741356263954, 1843.4853430716316, 1913.0071644051868, 2082.146193546076, 2109.4881336173958, 2077.0532609283755, 2216.5606703221392, 2332.3355439545126, 2316.8015384409696]"
9310,"[2537.2099998504896, 2170.449854298181, 1845.9278733469066, 2025.042716288078, 2134.6386980956518, 2105.0134536249348, 2317.9538529577826, 2239.7653545274447, 2478.4720341812426, 2436.671845845311]"
9320,"[2555.6024398152576, 2260.8931758747603, 1916.417486206299, 1970.769984327605, 2204.0049110149803, 2408.3094210472136, 2569.120236334779, 2398.2110771427942, 2480.3828895680613, 2575.1340832393016]"
9330,"[2563.4556206032685, 2227.920501357281, 2006.8136489517572, 2045.3118988040958, 2123.9915205021307, 2447.604583467899, 2540.1785397702056, 2505.72028226352, 2562.30204248492, 2570.0617811724483]"
9340,"[2562.018740655519, 2409.19462993133, 2145.299697230109, 2450.5645376003868, 2668.5821197472374, 2422.346973595215, 2385.729165715547, 2530.1007904156045, 2407.7107877290205, 2589.545060969829]"
9350,"[2541.6435001258537, 2238.8649448144183, 2071.4672935119434, 2140.6621306940724, 2306.2453678333586, 2267.1560654017126, 2188.373534237786, 2322.8844233634654, 2493.2352672193897, 2442.1329398044095]"
9360,"[2542.7200225180018, 2326.1397314062137, 2145.6565800687795, 2157.588590300009, 2326.807767490602, 2362.1269520465717, 2268.902942352956, 2474.1819740079713, 2555.4227076843745, 2424.023864882898]"
9370,"[2534.1713029203147, 2237.696667785824, 2039.866162539296, 2070.354070369635, 2093.5866350410993, 2285.908700462684, 2150.9474138299834, 2188.8916716084427, 2471.5576273579654, 2451.410297798108]"
9380,"[2543.412905486443, 2283.247984620466, 1968.9044336406182, 2060.3627831291974, 2033.3176484856872, 2250.3345042493497, 2258.5390134334557, 2197.7018044583688, 2513.510786973684, 2322.7867682934293]"
9390,"[2540.041721978175, 2298.658371931489, 2049.248342193483, 2105.323108305454, 2073.44817003274, 2356.400147593146, 2003.40640710198, 2386.9260594707357, 2308.962448901093, 2385.0824184748963]"
9400,"[2550.035414416121, 2207.2934781463896, 2092.532740464412, 2022.5256542822463, 2066.8184379006475, 2305.5026024795225, 2067.002443695526, 2348.7250236855352, 2372.33838791134, 2301.194838412017]"
9410,"[2542.352023015491, 2208.4221319964754, 1934.1224951892882, 1958.9000628653182, 2028.0506171402476, 2335.958919327172, 2025.9023847116846, 2240.6172818161745, 2335.3510193381708, 2333.761306292788]"
9420,"[2515.782839229544, 2194.76057732823, 1976.8964919961832, 1919.143691850229, 2066.457243242674, 2205.406567308822, 1942.1478984892065, 2200.8454644443764, 2297.575557469942, 2316.6120101571823]"
9430,"[2520.027392817425, 2175.7814868098917, 1915.7495451115374, 1940.4313324795667, 2036.2718194700694, 2300.6687258747143, 2221.80701485911, 2146.0687890337626, 2272.31678097279, 2286.127183236271]"
9440,"[2514.151657555783, 2161.8283291885136, 2058.288102226827, 2051.735803803276, 2104.036335740559, 2191.2783484163597, 2115.990916254589, 2402.2382456408127, 2334.976189528589, 2437.8781910218763]"
9450,"[2543.0067558007167, 2225.514352730216, 2256.4982857898744, 2130.9008148849207, 2013.550638772548, 2415.1483649547963, 2541.847237484607, 2278.0211684811297, 2332.3517640623586, 2460.793885899434]"
9460,"[2506.1714792214198, 2323.6923643850882, 2040.5039844136609, 2041.586697566005, 2105.0027805855207, 2394.058763651748, 2522.1024064392495, 2307.5105326827897, 2258.6039129128476, 2267.4006775376897]"
9470,"[2496.494603999762, 2211.3827818258355, 2186.216116609368, 2139.4409428043664, 2323.17256727039, 2351.9970503096106, 2597.3586601762313, 2318.7814085517875, 2464.9950448830145, 2414.0769089053415]"
9480,"[2555.438939898361, 2231.0435115030136, 2088.4249086890586, 2168.2642469017856, 2289.262819349109, 2482.6880319578777, 2637.2975459783875, 2560.1740119937017, 2538.649689584228, 2515.3069712682145]"
9490,"[2483.9229442676437, 2178.2455907215103, 2006.5644052658097, 2079.9233347483146, 2114.9393991993456, 2049.3640494453116, 2163.711964727019, 2427.0874911010737, 2332.8236138081406, 2554.6046195904405]"
9500,"[2539.677119641245, 2274.1909135115707, 2235.712676833059, 2265.0084172927122, 2360.0157378206527, 2340.2167630928634, 2587.2343428829217, 2593.696105547529, 2505.3059687322175, 2586.0212605527877]"
9510,"[2528.6852544293056, 2178.0301666978144, 2112.0273588949176, 2087.2905011378434, 2204.9195803888783, 2331.3105085920383, 2375.9982185425147, 2409.9170810860587, 2531.4517267038595, 2532.3755657377815]"
9520,"[2528.6428714168746, 2183.519808497011, 2071.849597035175, 2140.501548473576, 2124.2949020737346, 2424.424919105834, 2254.326573357364, 2418.076748521014, 2419.961465917547, 2304.990010772623]"
9530,"[2524.2369780038025, 2229.2915170290553, 2213.674904642251, 2093.2843373004544, 2070.7924763595793, 2286.1030134459747, 2342.37224909678, 2411.8472608364013, 2240.2997504396303, 2393.838625361518]"
9540,"[2527.969036904935, 2323.079822674844, 2436.8619437484485, 2006.5875890624934, 2425.3730737009746, 2468.81148952699, 2553.36559521289, 2595.3941121272737, 2616.405656809764, 2561.712947905788]"
9550,"[2526.059660006706, 2205.466322335081, 2048.1742798741775, 2126.03529348008, 2116.3161398450393, 2303.2305119028815, 2167.9308241757276, 2475.779874555439, 2409.6351264965415, 2475.706914699727]"
9560,"[2508.6567868079273, 2187.483166709785, 2082.9172329218513, 2010.2605688652748, 2264.626551872442, 2300.073052064359, 2065.055789638824, 2413.0542080749447, 2432.3895068108955, 2491.978494388179]"
9570,"[2507.9460142184557, 2306.1091724745847, 2255.3187198480528, 2210.216127937538, 2331.6445920119454, 2283.7385468513703, 2463.0742017361285, 2555.428301960751, 2585.492519579912, 2549.9667858403272]"
9580,"[2538.774134903803, 2263.7497910311336, 1880.0899977491565, 2193.3623384656635, 2132.6873286140126, 2329.044268043788, 2432.74575369505, 2513.4225560996433, 2559.2765468160496, 2604.3736702061506]"
9590,"[2533.6470319564874, 2177.7228499970643, 1828.766974263934, 2066.74308157505, 2042.1933544780952, 2283.2470416209426, 2367.4505907898056, 2530.9805452747005, 2535.161175011924, 2530.2409560189662]"
9600,"[2529.3850510028847, 2223.9344243497535, 1858.328844995307, 2118.1793145422175, 2001.0079334150034, 2272.700659555876, 2233.7820650741783, 2524.980825340899, 2559.2562742200976, 2625.8870552550384]"
9610,"[2523.367985685973, 2194.982933726847, 1807.2593362210705, 2090.774294621704, 1996.6346510962676, 2140.8141064659244, 2252.619418977065, 2274.767592796328, 2512.563264691393, 2501.991111197073]"
9620,"[2508.2356399636924, 2186.8277864044126, 1841.774021853564, 2020.6492927163472, 2118.0535468900403, 2213.022737782938, 2372.952165056805, 2455.3834481833305, 2469.4213267610494, 2602.8646649729517]"
9630,"[2502.7771032129895, 2165.063221715513, 1740.6190395175956, 2017.350479165388, 2144.1146806426837, 2120.4572262915135, 2207.4058754968637, 2449.912019681107, 2362.507359072544, 2624.685079568664]"
9640,"[2491.6914119724042, 2158.287834576125, 1854.3524734186558, 2008.719418779745, 2154.621174951935, 2094.495204605417, 2313.0952094419945, 2339.1027386378764, 2414.329336219421, 2446.004595126983]"
9650,"[2480.0012573112863, 2203.658383757784, 1845.7003397720957, 2050.5829360482285, 2044.820175106745, 2243.8784063316634, 2509.5209245958163, 2174.9919269449933, 2347.9478107388577, 2480.6594987507747]"
9660,"[2487.5195034810254, 2153.422518055598, 2006.6134561515819, 2075.2918354521444, 2049.935120699812, 2266.6901817861512, 2324.416805228907, 2173.3170069478824, 2314.8643531314365, 2397.4500203989387]"
9670,"[2501.5423090826052, 2117.2885774099714, 1793.456209815531, 1960.5260597645074, 2213.836533053047, 2377.0744016158706, 2323.5694330434385, 2534.9042416713546, 2418.4673572728448, 2523.4204826210703]"
9680,"[2489.2156918951096, 2174.104825835015, 1933.3061081552994, 2136.156323639704, 2117.0581828547583, 2238.8836949633474, 2328.1925245286448, 2442.5261774174064, 2529.249482286981, 2449.068126559325]"
9690,"[2488.0597926994496, 2247.290993844661, 1973.9311236107549, 2137.622505259309, 2418.6479962570615, 2242.4584828785833, 2371.3741604558227, 2544.6873729624176, 2472.1027152466786, 2553.120597720561]"
9700,"[2496.0955358687725, 2251.174035080175, 2092.321201742426, 2207.7690564345144, 2189.460289784269, 2241.6620344481785, 2445.555439144626, 2568.3918620988416, 2345.954101181696, 2423.0983376861027]"
9710,"[2522.234748346235, 2223.3725425141347, 2225.411121389419, 2171.0735454122027, 2113.2616484108094, 2469.706799552463, 2484.0156125329995, 2558.821708057914, 2327.0635546280414, 2558.4423181611464]"
9720,"[2503.550840118486, 2253.5604260602363, 2221.106739904484, 2256.2827138124608, 2266.8606433342993, 2270.7991597816176, 2243.0095500598554, 2531.9939717755656, 2312.05936346619, 2435.0618240630265]"
9730,"[2512.2456862633003, 2168.50313950211, 2119.110580888832, 2384.3006711816743, 2173.730099388063, 2095.1499066286065, 2345.507594661738, 2526.902827668676, 2315.3747033615973, 2455.6230555150732]"
9740,"[2506.1400162530645, 2183.0568053967895, 2002.8978140830275, 2129.0369753245013, 2127.113950966323, 2190.8364737797974, 2300.0286068517753, 2510.369448773595, 2200.312836307715, 2387.2096314488563]"
9750,"[2493.967633548949, 2158.2914881446136, 1962.0236490192742, 1986.2529232157026, 2102.1011760256747, 2014.565912514686, 2254.5371232857815, 2361.8130165820658, 2162.529114444758, 2219.6537963341007]"
9760,"[2493.0366910639423, 2152.3200822221997, 1822.1696245635464, 1940.7943905784007, 2067.6106872266546, 2070.4345160031385, 2260.6583967676384, 2335.5331863642714, 2100.7329365972378, 2207.318542183185]"
9770,"[2482.489468723745, 2114.561491998845, 1903.7234147518238, 1923.3219108817261, 2069.6345423343337, 2000.868088220807, 2174.233976730496, 2372.8105689265267, 2157.5696192866076, 2293.740701223724]"
